ID,RInbound,RTravTime1,RTravTime2,outbound,shopfreq,satorsun,depmam,outdepmam,depmam_r,outdepmam_r,Duration,BegPurp2,EndPurp2,BegSta_lat,BegStat_lon,Endstat_lat,Endstat_lon
51200,1,20,10,1,2,0,480,1035,9,18,8,home,work,41.143077,-73.257742,41.046611,-73.542846
51568,1,15,15,1,1,0,513,1020,9,18,8,home,work,41.046611,-73.542846,40.752998,-73.977056
51594,1,10,40,1,3,0,520,1108,9,19,9,home,work,41.021277,-73.624621,40.805157,-73.939149
51609,1,5,5,1,4,0,483,1083,9,19,9,home,work,41.134844,-73.28897,40.752998,-73.977056
51652,1,8,4,1,4,0,493,1110,9,19,9,home,work,41.103996,-73.404588,40.752998,-73.977056
51673,1,15,20,1,4,0,467,1043,8,18,9,home,work,41.178677,-73.187076,41.103996,-73.404588
51745,1,5,15,2,2,0,361,1018,7,17,9,home,work,41.347722,-73.662269,40.752998,-73.977056
53641,1,5,15,2,1,0,477,1039,8,18,9,home,work,41.049806,-73.773142,40.752998,-73.977056
53659,2,5,10,2,2,0,447,1029,8,18,9,home,work,40.92699,-73.83948,40.752998,-73.977056
54081,1,15,20,1,4,0,509,930,9,16,6,home,work,40.989168,-73.808634,40.752998,-73.977056
54121,1,15,20,1,3,0,510,1116,9,19,9,home,work,40.989168,-73.808634,40.752998,-73.977056
54156,1,5,10,1,3,0,506,1006,9,17,7,home,work,41.010333,-73.796407,40.752998,-73.977056
54502,1,10,10,1,2,0,509,1165,9,20,10,home,work,40.989168,-73.808634,40.752998,-73.977056
54652,1,20,25,1,4,0,476,1150,8,20,11,home,work,40.911605,-73.783807,40.752998,-73.977056
54676,1,25,60,1,3,0,536,1053,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
54694,1,5,15,1,4,0,429,1076,8,18,9,home,work,40.954061,-73.736125,40.752998,-73.977056
54737,1,5,35,1,4,0,358,1207,6,21,14,home,work,41.021277,-73.624621,40.752998,-73.977056
54757,1,10,5,1,2,0,418,1036,7,18,10,home,work,41.178677,-73.187076,40.752998,-73.977056
54776,1,8,15,1,3,0,480,1115,9,19,9,home,work,41.010333,-73.796407,40.752998,-73.977056
54782,1,0,25,1,4,0,458,1142,8,20,11,home,work,40.989168,-73.808634,40.752998,-73.977056
54858,1,25,0,1,2,0,991,366,17,7,9,work,home,41.032589,-73.775208,40.895361,-73.862916
54867,1,10,20,1,2,0,988,392,17,7,9,work,home,41.049806,-73.773142,41.021277,-73.624621
54880,1,5,20,1,3,0,505,1051,9,18,8,home,work,41.010333,-73.796407,40.752998,-73.977056
54894,1,8,5,1,1,0,505,1170,9,20,10,home,work,41.010333,-73.796407,40.752998,-73.977056
54919,1,0,20,1,2,0,454,1094,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
54923,1,7,7,1,2,0,456,1134,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
54935,1,20,10,1,4,0,454,1115,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
54966,1,6,25,1,3,0,458,1142,8,20,11,home,work,40.989168,-73.808634,40.752998,-73.977056
55236,1,10,5,1,4,0,505,1200,9,21,11,home,work,41.010333,-73.796407,40.752998,-73.977056
55241,1,15,25,1,4,0,398,930,7,16,8,home,work,41.189903,-73.882394,40.752998,-73.977056
55277,1,5,20,1,3,0,378,920,7,16,8,home,work,40.958997,-73.820564,40.752998,-73.977056
55283,1,4,20,1,1,0,374,1051,7,18,10,home,work,41.010333,-73.796407,40.752998,-73.977056
55284,1,10,4,1,3,0,369,1033,7,18,10,work,home,41.032589,-73.775208,40.8615,-73.89058
55288,1,15,20,1,4,0,458,1068,8,18,9,home,work,40.989168,-73.808634,40.752998,-73.977056
55293,1,7,25,1,3,0,458,1069,8,18,9,home,work,40.989168,-73.808634,40.752998,-73.977056
55379,1,30,30,2,3,0,273,980,5,17,11,home,work,41.39447,-73.619802,40.752998,-73.977056
55383,1,15,15,2,1,0,332,1029,6,18,11,home,work,41.504007,-73.984528,40.752998,-73.977056
55436,1,5,20,2,4,0,478,1094,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
55490,1,8,15,1,2,0,482,1055,9,18,8,home,work,40.912161,-73.832185,40.752998,-73.977056
55542,1,13,5,1,2,0,750,933,13,16,2,home,work,41.046611,-73.542846,40.752998,-73.977056
55569,1,10,5,1,1,0,263,975,5,17,11,home,work,41.194255,-73.131532,41.021277,-73.624621
55587,1,52,10,1,1,0,428,1020,8,18,9,home,work,41.178677,-73.187076,40.911605,-73.783807
55678,1,8,5,1,2,0,469,1054,8,18,9,home,work,40.912142,-73.851129,40.752998,-73.977056
55740,1,10,20,1,1,0,489,1086,9,19,9,home,work,41.158015,-73.774885,40.752998,-73.977056
55907,1,13,10,1,1,0,463,1100,8,19,10,home,work,40.93978,-73.835208,40.752998,-73.977056
56086,1,10,3,1,4,0,504,1110,9,19,9,home,work,41.049806,-73.773142,40.752998,-73.977056
56294,1,2,15,1,4,0,463,1074,8,18,9,home,work,40.93978,-73.835208,40.752998,-73.977056
56348,1,5,25,1,2,0,458,1116,8,19,10,home,work,40.989168,-73.808634,40.752998,-73.977056
56828,1,10,15,1,1,0,373,980,7,17,9,home,work,41.413203,-73.623787,40.752998,-73.977056
56845,1,30,15,1,1,0,384,1079,7,18,10,home,work,41.325775,-73.659061,40.752998,-73.977056
56846,1,30,5,1,4,0,373,1068,7,18,10,home,work,41.413203,-73.623787,40.752998,-73.977056
57073,1,9,15,1,4,0,463,1260,8,22,13,home,work,40.93978,-73.835208,40.752998,-73.977056
57075,1,2,15,1,3,0,461,1200,8,21,12,home,work,40.949393,-73.830166,40.752998,-73.977056
57101,1,3,3,1,3,0,493,1021,9,18,8,home,work,41.135222,-73.792661,40.752998,-73.977056
57201,1,20,20,1,4,0,496,1021,9,18,8,home,work,41.108581,-73.79625,40.752998,-73.977056
57280,1,15,110,1,1,0,381,1018,7,17,9,home,work,41.347722,-73.662269,40.752998,-73.977056
57342,1,5,5,1,1,0,456,1165,8,20,11,home,work,40.989168,-73.808634,40.752998,-73.977056
57386,1,0,20,1,3,0,463,1145,8,20,11,home,work,40.93978,-73.835208,40.752998,-73.977056
57390,1,5,30,1,3,0,459,1054,8,18,9,home,work,40.958997,-73.820564,40.752998,-73.977056
57464,1,10,5,1,3,0,461,1140,8,20,11,home,work,40.949393,-73.830166,40.752998,-73.977056
57502,1,0,5,1,4,0,466,1118,8,19,10,home,work,40.92699,-73.83948,40.752998,-73.977056
57704,1,10,10,2,2,0,473,1065,8,18,9,home,work,40.994109,-73.884512,40.878245,-73.921455
58546,1,10,8,1,4,0,480,1117,9,19,9,home,work,40.933394,-73.759792,40.752998,-73.977056
58600,1,8,12,1,2,0,536,1151,9,20,10,home,work,40.954061,-73.736125,40.752998,-73.977056
58603,1,9,0,1,4,0,476,1053,8,18,9,home,work,40.954061,-73.736125,40.752998,-73.977056
58611,1,6,10,1,4,0,480,1053,9,18,8,home,work,40.933394,-73.759792,40.752998,-73.977056
58652,1,10,10,1,4,0,454,1079,8,18,9,home,work,41.294338,-73.677655,40.752998,-73.977056
58817,1,30,16,1,4,0,443,1110,8,19,10,home,work,41.39447,-73.619802,40.752998,-73.977056
58819,1,30,10,1,4,0,432,1039,8,18,9,home,work,41.413203,-73.623787,40.752998,-73.977056
58870,1,15,15,1,4,0,508,1061,9,18,8,home,work,41.196202,-73.432434,40.752998,-73.977056
59066,1,13,15,1,3,0,447,1039,8,18,9,home,work,41.39447,-73.619802,40.752998,-73.977056
59077,1,12,4,1,1,0,463,1086,8,19,10,home,work,41.237316,-73.699936,40.752998,-73.977056
59082,1,4,15,1,2,0,459,1063,8,18,9,home,work,41.259552,-73.684155,40.752998,-73.977056
59091,1,7,15,1,4,0,473,1132,8,19,10,home,work,41.158015,-73.774885,40.752998,-73.977056
59094,1,15,10,1,4,0,473,1110,8,19,10,home,work,41.158015,-73.774885,40.752998,-73.977056
59096,1,5,20,1,3,0,469,1045,8,18,9,home,work,41.208242,-73.729778,40.752998,-73.977056
59342,1,5,5,1,4,0,459,1045,8,18,9,home,work,41.259552,-73.684155,40.752998,-73.977056
59655,1,5,20,1,4,0,480,1076,9,18,8,home,work,40.933394,-73.759792,40.752998,-73.977056
59676,1,5,20,1,2,0,472,1180,8,20,11,home,work,40.969432,-73.712964,40.752998,-73.977056
59686,1,15,20,1,4,0,480,1053,9,18,8,home,work,40.933394,-73.759792,40.752998,-73.977056
60043,1,10,85,2,,0,433,1052,8,18,9,home,work,41.246259,-73.921884,40.752998,-73.977056
60194,1,5,26,1,3,0,476,1180,8,20,11,home,work,40.954061,-73.736125,40.752998,-73.977056
60201,1,10,7,1,3,0,473,1110,8,19,10,home,work,41.158015,-73.774885,40.752998,-73.977056
60212,1,20,25,1,2,0,455,1132,8,19,10,home,work,41.294338,-73.677655,40.752998,-73.977056
60230,1,7,15,1,4,0,455,1079,8,18,9,home,work,41.294338,-73.677655,40.752998,-73.977056
60293,1,15,5,1,3,0,535,1154,9,20,10,home,work,41.076913,-73.472966,40.752998,-73.977056
60304,1,10,110,1,3,0,463,1063,8,18,9,home,work,41.237316,-73.699936,40.752998,-73.977056
60360,1,1,12,1,4,0,541,1088,10,19,8,home,work,41.070547,-73.520021,40.752998,-73.977056
60426,1,12,4,1,2,0,532,1115,9,19,9,home,work,40.969432,-73.712964,40.752998,-73.977056
60473,1,15,20,1,4,0,459,1019,8,17,8,home,work,41.259552,-73.684155,40.752998,-73.977056
60978,1,5,25,1,2,0,459,1045,8,18,9,home,work,41.208242,-73.729778,40.752998,-73.977056
61010,1,15,15,1,4,0,383,1090,7,19,11,home,work,41.049806,-73.773142,40.752998,-73.977056
61012,1,0,35,1,1,0,1245,787,21,14,6,work,home,41.076913,-73.472966,40.752998,-73.977056
61069,1,30,12,1,4,0,383,1047,7,18,10,home,work,41.049806,-73.773142,40.752998,-73.977056
61149,1,15,5,1,3,0,388,1162,7,20,12,home,work,41.049806,-73.773142,40.752998,-73.977056
61172,1,8,15,1,1,0,389,1069,7,18,10,home,work,41.010333,-73.796407,40.752998,-73.977056
61274,1,12,5,1,1,0,383,1162,7,20,12,home,work,41.049806,-73.773142,40.752998,-73.977056
61293,6,5,5,1,3,0,386,1140,7,20,12,home,work,41.032589,-73.775208,40.752998,-73.977056
61644,1,20,15,1,2,0,495,1020,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
61650,1,4,5,1,2,0,495,1222,9,21,11,home,work,41.208242,-73.729778,40.752998,-73.977056
61736,1,7,20,1,1,0,495,1088,9,19,9,home,work,41.070547,-73.520021,40.752998,-73.977056
61796,1,15,120,1,2,0,480,1140,9,20,10,home,work,41.049806,-73.773142,40.752998,-73.977056
61800,1,25,10,1,2,0,480,1162,9,20,10,home,work,41.049806,-73.773142,40.752998,-73.977056
61849,1,5,5,1,2,0,468,1062,8,18,9,home,work,41.135222,-73.792661,40.752998,-73.977056
61875,1,5,7,1,2,0,519,888,9,15,5,home,work,41.208242,-73.729778,40.752998,-73.977056
62007,1,2,65,1,2,0,476,1388,8,24,15,home,work,41.072819,-73.772599,40.752998,-73.977056
62119,1,5,20,1,4,0,1072,418,18,7,10,work,home,41.046611,-73.542846,40.752998,-73.977056
62246,1,7,10,1,3,0,1072,444,18,8,9,work,home,41.046611,-73.542846,40.752998,-73.977056
62358,1,5,25,1,4,0,937,425,16,8,7,work,home,40.910321,-73.810242,40.752998,-73.977056
62426,1,5,5,1,4,0,494,1081,9,19,9,home,work,41.194255,-73.131532,41.046611,-73.542846
62433,1,5,15,1,1,0,464,1207,8,21,12,home,work,41.08876,-73.517828,40.752998,-73.977056
62503,1,12,0,1,1,0,411,1043,7,18,10,home,work,41.09673,-73.421132,40.752998,-73.977056
62565,1,3,15,1,1,0,418,1071,7,18,10,home,work,41.076913,-73.472966,40.752998,-73.977056
62729,1,0,10,1,3,0,496,1046,9,18,8,home,work,41.070547,-73.520021,40.752998,-73.977056
62830,1,7,0,1,3,0,461,1046,8,18,9,home,work,41.116012,-73.498149,40.752998,-73.977056
62884,1,7,7,1,4,0,443,1163,8,20,11,home,work,40.994109,-73.884512,40.752998,-73.977056
63330,1,10,28,1,2,0,462,970,8,17,8,home,work,41.246259,-73.921884,40.752998,-73.977056
63372,1,4,10,1,4,0,630,1314,11,22,10,home,work,41.237316,-73.699936,40.752998,-73.977056
63509,1,10,10,1,1,0,530,1155,9,20,10,home,work,41.118928,-73.371413,40.752998,-73.977056
63517,1,2,15,1,2,0,522,1107,9,19,9,home,work,41.143077,-73.257742,40.752998,-73.977056
63518,1,15,20,1,1,0,532,1109,9,19,9,home,work,41.118928,-73.371413,40.752998,-73.977056
63649,1,8,3,1,4,0,522,1084,9,19,9,home,work,41.143077,-73.257742,40.752998,-73.977056
63662,1,35,5,1,4,0,494,1010,9,17,7,home,work,41.296501,-72.92829,41.178677,-73.187076
63724,1,5,10,1,4,0,500,1115,9,19,9,home,work,41.033817,-73.565859,40.752998,-73.977056
63746,1,10,15,1,2,0,372,1021,7,18,10,home,work,41.158015,-73.774885,40.752998,-73.977056
63759,1,25,5,1,1,0,356,946,6,16,9,home,work,41.294338,-73.677655,40.752998,-73.977056
63812,6,5,5,1,3,0,922,398,16,7,8,school,home,41.294338,-73.677655,41.032589,-73.775208
63999,1,20,5,1,2,0,550,1080,10,19,8,home,work,41.046611,-73.542846,40.752998,-73.977056
64054,1,15,25,1,4,0,360,1018,7,17,9,home,work,41.259552,-73.684155,40.752998,-73.977056
64119,1,5,10,1,2,0,504,1040,9,18,8,home,work,41.223231,-73.057647,41.046611,-73.542846
64170,1,7,20,1,2,0,545,1113,10,19,8,home,work,40.985922,-73.682553,40.752998,-73.977056
64183,1,5,5,1,4,0,378,1032,7,18,10,home,work,41.285962,-73.93042,40.752998,-73.977056
64192,1,5,5,1,4,0,368,1042,7,18,10,home,work,41.223231,-73.057647,41.046611,-73.542846
64584,1,10,10,2,4,0,439,1039,8,18,9,home,work,41.511827,-73.604584,40.752998,-73.977056
64660,6,5,10,1,3,0,418,920,7,16,8,home,school,40.92699,-73.83948,40.752998,-73.977056
64924,1,1,0,1,1,0,361,1100,7,19,11,home,work,40.93978,-73.835208,40.752998,-73.977056
64949,1,8,5,1,2,0,359,1100,6,19,12,home,work,40.949393,-73.830166,40.752998,-73.977056
64951,1,8,25,1,4,0,350,1066,6,18,11,home,work,41.010333,-73.796407,40.752998,-73.977056
65072,1,0,60,1,1,0,359,1049,6,18,11,home,work,41.259552,-73.684155,41.032589,-73.775208
65103,1,13,5,1,2,0,409,900,7,16,8,home,work,40.989168,-73.808634,40.752998,-73.977056
65191,1,8,10,1,4,0,441,1052,8,18,9,home,work,41.415283,-73.95809,40.752998,-73.977056
65199,1,15,0,1,2,0,462,1032,8,18,9,home,work,41.246259,-73.921884,40.752998,-73.977056
65228,7,20,20,1,3,0,630,1282,11,22,10,home,leisure,41.032589,-73.775208,40.752998,-73.977056
65405,1,10,25,1,4,0,644,1290,11,22,10,home,work,40.93978,-73.835208,40.752998,-73.977056
65417,1,5,40,1,4,0,464,1123,8,19,10,home,work,41.189903,-73.882394,40.752998,-73.977056
65490,1,2,60,1,4,0,482,1057,9,18,8,home,work,40.905936,-73.85568,40.752998,-73.977056
65508,1,0,35,1,1,0,1021,514,18,9,8,work,home,41.021277,-73.624621,40.752998,-73.977056
65513,1,20,15,1,2,0,1156,545,20,10,9,work,home,41.000732,-73.6647,40.912161,-73.832185
65535,1,9,30,1,2,0,405,1069,7,18,10,home,work,41.010333,-73.796407,40.752998,-73.977056
65657,1,15,3,1,3,0,640,1260,11,22,10,home,work,40.949393,-73.830166,40.752998,-73.977056
65795,1,5,30,1,2,0,484,1170,9,20,10,home,work,40.895361,-73.862916,40.752998,-73.977056
65873,1,7,3,1,2,0,360,1110,7,19,11,home,work,41.259552,-73.684155,40.752998,-73.977056
65877,1,17,20,1,2,0,356,828,6,14,7,home,work,41.294338,-73.677655,40.752998,-73.977056
65885,1,20,45,1,3,0,342,960,6,17,10,home,work,41.413203,-73.623787,40.752998,-73.977056
65939,1,2,10,1,4,0,393,1095,7,19,11,home,work,41.504007,-73.984528,40.752998,-73.977056
66616,1,10,8,1,4,0,410,1051,7,18,10,home,work,40.989168,-73.808634,40.752998,-73.977056
66629,1,18,15,1,3,0,399,1090,7,19,11,home,work,41.049806,-73.773142,40.752998,-73.977056
66684,1,10,15,1,3,0,402,1162,7,20,12,home,work,41.032589,-73.775208,40.752998,-73.977056
66720,1,4,32,1,1,0,495,1030,9,18,8,home,work,40.93978,-73.835208,40.752998,-73.977056
66890,1,5,20,1,3,0,567,945,10,16,5,home,work,41.294338,-73.677655,40.752998,-73.977056
67200,1,14,60,1,3,0,324,1032,6,18,11,home,work,41.285962,-73.93042,40.752998,-73.977056
67340,7,8,5,1,4,0,302,874,6,15,8,home,work,41.504007,-73.984528,41.021277,-73.624621
67354,1,8,5,1,4,0,302,927,6,16,9,home,work,41.504007,-73.984528,40.752998,-73.977056
67363,6,45,60,1,4,0,592,1282,10,22,11,home,school,41.108581,-73.79625,40.752998,-73.977056
67823,1,8,20,1,4,0,495,1168,9,20,10,home,work,40.93978,-73.835208,40.752998,-73.977056
67828,1,10,5,1,4,0,495,1148,9,20,10,home,work,40.93978,-73.835208,40.752998,-73.977056
67852,1,9,10,1,1,0,492,1118,9,19,9,home,work,40.949393,-73.830166,40.752998,-73.977056
67950,1,5,20,1,3,0,492,1118,9,19,9,home,work,40.949393,-73.830166,40.752998,-73.977056
68753,1,3,40,1,3,0,418,1140,7,20,12,home,work,40.92699,-73.83948,40.752998,-73.977056
68797,1,15,15,1,4,0,547,1200,10,21,10,home,work,41.010333,-73.796407,40.752998,-73.977056
68841,1,6,5,1,4,0,539,1200,9,21,11,home,work,41.049806,-73.773142,40.752998,-73.977056
68887,1,15,10,1,3,0,418,1054,7,18,10,home,work,40.92699,-73.83948,40.752998,-73.977056
69002,1,10,2,1,2,0,495,1095,9,19,9,home,work,41.246259,-73.921884,40.752998,-73.977056
69012,1,5,15,1,2,0,476,1262,8,22,13,home,work,41.38178,-73.947202,40.752998,-73.977056
69050,1,7,15,1,4,0,490,1123,9,19,9,home,work,41.285962,-73.93042,40.752998,-73.977056
69086,1,4,3,1,4,0,389,920,7,16,8,home,work,41.135763,-73.866163,40.752998,-73.977056
69110,1,5,20,1,3,0,382,1130,7,19,11,home,work,41.157663,-73.869281,40.752998,-73.977056
69149,1,6,30,1,1,0,870,960,15,17,1,work,home,41.032589,-73.775208,40.8615,-73.89058
69194,1,6,20,1,3,0,690,1388,12,24,11,home,work,41.237316,-73.699936,40.752998,-73.977056
69215,1,3,25,1,4,0,418,1029,7,18,10,home,work,40.92699,-73.83948,40.752998,-73.977056
69218,3,5,12,1,3,0,415,514,7,9,1,home,leisure,40.93978,-73.835208,40.805157,-73.939149
69298,1,28,5,1,4,0,378,1098,7,19,11,home,work,41.189903,-73.882394,40.752998,-73.977056
69342,1,5,15,1,2,0,633,955,11,16,4,home,work,41.010333,-73.796407,40.752998,-73.977056
69499,1,8,20,1,2,0,464,1077,8,18,9,home,work,41.504007,-73.984528,40.752998,-73.977056
69526,1,12,15,1,3,0,463,1155,8,20,11,home,work,41.504007,-73.984528,40.752998,-73.977056
69544,1,20,10,1,4,0,465,1125,8,19,10,home,work,41.504007,-73.984528,40.752998,-73.977056
69583,1,5,5,1,3,0,495,1160,9,20,10,home,work,41.246259,-73.921884,40.752998,-73.977056
69637,1,5,40,1,4,0,466,526,8,9,1,home,work,41.012459,-73.87949,40.752998,-73.977056
69638,1,12,35,1,2,0,466,995,8,17,8,home,work,41.012459,-73.87949,40.752998,-73.977056
69726,1,20,20,1,3,0,469,1133,8,19,10,home,work,40.994109,-73.884512,40.752998,-73.977056
69807,1,7,5,1,4,0,384,1163,7,20,12,home,work,41.135763,-73.866163,40.752998,-73.977056
69850,1,15,25,1,4,0,388,1068,7,18,10,home,work,41.587448,-73.947226,40.752998,-73.977056
69947,1,10,25,1,4,0,384,1029,7,18,10,home,work,41.587448,-73.947226,40.752998,-73.977056
69961,1,12,15,1,1,0,393,1029,7,18,10,home,work,41.504007,-73.984528,40.752998,-73.977056
69965,1,15,25,1,4,0,385,1072,7,18,10,home,work,41.587448,-73.947226,40.752998,-73.977056
70067,1,10,30,1,3,0,583,1158,10,20,9,home,work,41.189903,-73.882394,40.752998,-73.977056
70125,1,1,30,1,3,0,383,1037,7,18,10,home,work,41.157663,-73.869281,40.805157,-73.939149
70182,1,7,5,1,3,0,495,1051,9,18,8,home,work,41.246259,-73.921884,40.752998,-73.977056
70241,1,8,20,1,3,0,490,1005,9,17,7,home,work,41.285962,-73.93042,40.752998,-73.977056
70244,1,15,25,1,1,0,495,1123,9,19,9,home,work,41.246259,-73.921884,40.752998,-73.977056
70284,1,5,5,1,4,0,418,1074,7,18,10,home,work,40.92699,-73.83948,40.752998,-73.977056
70319,1,7,15,1,4,0,391,898,7,15,7,home,work,41.076473,-73.864563,40.752998,-73.977056
70324,1,0,15,1,4,0,382,975,7,17,9,home,work,41.157663,-73.869281,40.752998,-73.977056
70328,1,6,5,1,4,0,378,970,7,17,9,home,work,41.189903,-73.882394,40.752998,-73.977056
70343,1,10,10,1,4,0,378,1053,7,18,10,home,work,41.189903,-73.882394,40.752998,-73.977056
70359,1,20,15,1,2,0,375,1029,7,18,10,home,work,41.705839,-73.937946,40.752998,-73.977056
70381,1,3,43,1,3,0,323,1056,6,18,11,home,work,41.135763,-73.866163,40.752998,-73.977056
70406,1,7,75,1,3,0,345,950,6,16,9,home,work,40.935795,-73.902668,40.752998,-73.977056
70430,1,12,50,1,4,0,461,1037,8,18,9,home,work,41.076473,-73.864563,40.752998,-73.977056
70462,1,6,25,1,4,0,470,1059,8,18,9,home,work,41.012459,-73.87949,40.752998,-73.977056
70484,1,5,5,1,4,0,481,1062,9,18,8,home,work,40.935795,-73.902668,40.752998,-73.977056
70506,1,17,8,1,4,0,473,1039,8,18,9,home,work,40.994109,-73.884512,40.752998,-73.977056
70528,1,5,5,1,1,0,473,1103,8,19,10,home,work,40.994109,-73.884512,40.752998,-73.977056
70558,1,12,10,1,4,0,396,981,7,17,9,home,work,41.587448,-73.947226,40.994109,-73.884512
70591,1,3,15,1,4,0,479,1280,8,22,13,home,work,40.950496,-73.899062,40.752998,-73.977056
70617,1,5,15,1,2,0,345,1220,6,21,14,home,work,40.935795,-73.902668,40.752998,-73.977056
70680,1,30,20,1,4,0,340,1015,6,17,10,home,work,40.994109,-73.884512,40.752998,-73.977056
70703,1,15,15,1,2,0,471,1100,8,19,10,home,work,41.076473,-73.864563,40.752998,-73.977056
70712,1,8,30,1,4,0,460,1037,8,18,9,home,work,41.157663,-73.869281,40.752998,-73.977056
70719,1,10,40,1,1,0,471,1056,8,18,9,home,work,41.076473,-73.864563,41.076473,-73.864563
70755,1,30,5,1,4,0,471,1100,8,19,10,home,work,41.076473,-73.864563,40.752998,-73.977056
70767,1,10,15,1,1,0,460,1056,8,18,9,home,work,41.157663,-73.869281,40.752998,-73.977056
70801,1,7,30,1,4,0,462,1130,8,19,10,home,work,41.09492,-73.869755,40.752998,-73.977056
70901,1,30,20,1,2,0,471,1190,8,20,11,home,work,41.076473,-73.864563,40.752998,-73.977056
71168,1,10,15,1,4,0,460,1074,8,18,9,home,work,40.958997,-73.820564,40.752998,-73.977056
71276,1,8,10,1,3,0,454,1142,8,20,11,home,work,41.010333,-73.796407,40.752998,-73.977056
71418,1,10,20,1,4,0,457,1069,8,18,9,home,work,40.989168,-73.808634,40.752998,-73.977056
71504,1,6,5,1,4,0,466,1033,8,18,9,home,work,41.194255,-73.131532,41.076913,-73.472966
71505,1,35,30,1,4,0,1042,471,18,8,9,work,home,41.032589,-73.775208,40.805157,-73.939149
71533,1,10,15,1,2,0,458,1095,8,19,10,home,work,41.021277,-73.624621,40.752998,-73.977056
71542,1,0,15,1,3,0,454,1210,8,21,12,home,work,41.030171,-73.598306,40.752998,-73.977056
71543,1,5,6,1,4,0,416,1071,7,18,10,home,work,41.031682,-73.588173,40.752998,-73.977056
71555,1,10,5,1,4,0,397,1095,7,19,11,home,work,41.031682,-73.588173,40.752998,-73.977056
71579,1,7,20,1,1,0,476,1210,8,21,12,home,work,40.954061,-73.736125,40.752998,-73.977056
71582,1,10,8,1,4,0,489,965,9,17,7,home,work,41.223231,-73.057647,41.09673,-73.421132
71890,1,5,15,1,2,0,792,1032,14,18,3,home,work,41.285962,-73.93042,40.752998,-73.977056
71898,1,20,12,1,4,0,819,1012,14,17,2,home,work,41.076473,-73.864563,40.752998,-73.977056
72098,1,10,90,1,4,0,1053,443,18,8,9,work,home,41.705839,-73.937946,41.076473,-73.864563
72473,1,20,15,1,3,0,477,1139,8,19,10,home,work,41.049806,-73.773142,40.752998,-73.977056
72475,1,3,5,1,4,0,477,1066,8,18,9,home,work,41.049806,-73.773142,40.752998,-73.977056
72479,1,4,3,1,4,0,481,1021,9,18,8,home,work,41.032589,-73.775208,40.752998,-73.977056
72495,1,3,30,1,1,0,405,1031,7,18,10,home,work,40.92699,-73.83948,40.752998,-73.977056
72519,1,15,15,1,2,0,430,1094,8,19,10,home,work,40.989168,-73.808634,40.752998,-73.977056
72587,1,25,25,1,3,0,420,1021,8,18,9,home,work,41.049806,-73.773142,40.752998,-73.977056
72589,1,10,15,1,3,0,430,1094,8,19,10,home,work,40.989168,-73.808634,40.752998,-73.977056
72600,1,3,10,1,3,0,423,1039,8,18,9,home,work,41.032589,-73.775208,40.752998,-73.977056
72617,1,20,15,1,3,0,426,1094,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
72731,1,15,15,1,3,0,539,1222,9,21,11,home,work,41.032589,-73.775208,40.752998,-73.977056
72743,1,20,30,1,3,0,513,1192,9,20,10,home,work,41.259552,-73.684155,40.752998,-73.977056
72786,1,5,10,1,1,0,579,1094,10,19,8,home,work,40.989168,-73.808634,40.752998,-73.977056
72902,1,10,7,1,2,0,405,983,7,17,9,home,work,40.92699,-73.83948,40.752998,-73.977056
73003,1,5,30,1,4,0,515,1080,9,19,9,home,work,41.259552,-73.684155,41.032589,-73.775208
73029,1,18,10,1,4,0,527,1110,9,19,9,home,work,41.158015,-73.774885,40.752998,-73.977056
73039,1,12,10,1,4,0,494,1020,9,18,8,home,work,41.413203,-73.623787,40.752998,-73.977056
73051,1,5,55,1,4,0,477,1113,8,19,10,home,work,41.049806,-73.773142,40.752998,-73.977056
73072,1,15,10,1,4,0,481,1066,9,18,8,home,work,41.032589,-73.775208,40.752998,-73.977056
73142,1,3,8,1,4,0,423,1090,8,19,10,home,work,41.032589,-73.775208,40.752998,-73.977056
73182,1,10,10,1,3,0,350,1039,6,18,11,home,work,41.413203,-73.623787,40.752998,-73.977056
73198,1,8,50,1,4,0,401,1144,7,20,12,home,work,40.949393,-73.830166,40.752998,-73.977056
73477,1,12,6,1,4,0,412,1050,7,18,10,home,work,41.347722,-73.662269,40.752998,-73.977056
73659,1,11,9,1,3,0,316,980,6,17,10,home,work,41.413203,-73.623787,40.752998,-73.977056
73676,1,8,5,1,4,0,323,945,6,16,9,home,work,41.347722,-73.662269,40.752998,-73.977056
73693,1,55,12,1,2,0,513,1110,9,19,9,home,work,41.259552,-73.684155,40.752998,-73.977056
73756,1,6,20,1,2,0,574,1051,10,18,7,home,work,41.010333,-73.796407,40.752998,-73.977056
73775,1,5,20,1,4,0,576,1116,10,19,8,home,work,40.989168,-73.808634,40.752998,-73.977056
73836,1,10,30,1,3,0,574,1260,10,22,11,home,work,41.010333,-73.796407,40.752998,-73.977056
73841,1,8,15,1,1,0,585,1100,10,19,8,home,work,40.93978,-73.835208,40.752998,-73.977056
